id,num_prefill_tokens,num_decode_tokens,num_total_tokens,pd_ratio
QCaRQyI_0,11,822,833,0.0134
X6ktHqR_0,17,60,77,0.2833
GN1KTJH_0,1776,362,2138,4.9061
GN1KTJH_1,7,362,369,0.0193
sDYhtDe_0,6,36,42,0.1667
sDYhtDe_9,14,952,966,0.0147
x3aeOxu_0,12,263,275,0.0456
BKl952A_0,14,24,38,0.5833
BKl952A_8,3205,148,3353,21.6554
BKl952A_9,246,148,394,1.6622
BKl952A_12,1892,168,2060,11.2619
BKl952A_13,284,168,452,1.6905
BKl952A_20,284,99,383,2.8687
BKl952A_22,2001,130,2131,15.3923
BKl952A_23,302,130,432,2.3231
BKl952A_34,2074,68,2142,30.5
BKl952A_35,18,68,86,0.2647
ClhD4Yn_0,1172,218,1390,5.3761
uTK9OPc_0,104,723,827,0.1438
usDLPkR_0,24,86,110,0.2791
QiW8So0_0,19,427,446,0.0445
5NmbC5x_0,24,741,765,0.0324
xEeoIuy_0,12,246,258,0.0488
64olL46_0,175,549,724,0.3188
Jv6JJg6_0,93,218,311,0.4266
QZmgeTa_0,22,403,425,0.0546
b9QS61T_0,11,273,284,0.0403
9nVJxii_0,2625,16,2641,164.0625
9nVJxii_1,9,16,25,0.5625
9nVJxii_8,2625,528,3153,4.9716
9nVJxii_9,15,528,543,0.0284
mWfCW7q_0,13,366,379,0.0355
zQYAy2t_0,29,2,31,14.5
sS148H8_0,257,569,826,0.4517
EILx5a8_0,15,144,159,0.1042
F9oeM1X_0,11,241,252,0.0456
F9oeM1X_11,16,369,385,0.0434
MDSjBAh_0,57,490,547,0.1163
YeY3ac7_0,18,9,27,2.0
fvligCe_0,6,453,459,0.0132
0Ubv7Ia_0,8,538,546,0.0149
hsFKaPF_0,111,523,634,0.2122
v9hxTTF_0,3,17,20,0.1765
f661kI6_0,22,310,332,0.071
nBQSiUr_0,11,556,567,0.0198
nBQSiUr_9,14,382,396,0.0366
bCkkBG8_0,18,54,72,0.3333
RtsoMNm_0,20,214,234,0.0935
6DOIVEF_0,15,22,37,0.6818
16eWSoI_0,11,103,114,0.1068
lt9gUsY_0,1438,865,2303,1.6624
lt9gUsY_1,249,865,1114,0.2879
lt9gUsY_4,1451,931,2382,1.5585
lt9gUsY_5,70,931,1001,0.0752
WfQDOsp_0,1541,1,1542,1541.0
3SpW5GF_0,886,210,1096,4.219
VGOatxE_0,15,307,322,0.0489
VGOatxE_13,36,248,284,0.1452
VGOatxE_25,6,386,392,0.0155
VGOatxE_43,10,234,244,0.0427
VGOatxE_57,10,232,242,0.0431
VGOatxE_69,20,347,367,0.0576
5AL6amA_0,8,187,195,0.0428
y8LIKNb_0,190,350,540,0.5429
8KqpSOb_0,535,35,570,15.2857
2xtgDho_0,5,59,64,0.0847
D0Y9wOb_0,72,832,904,0.0865
q1nuPkt_0,9,18,27,0.5
PlWHGNG_0,27,312,339,0.0865
s4TPy7T_0,151,75,226,2.0133
OjNPBFs_0,11,217,228,0.0507
QRXKbrZ_0,885,911,1796,0.9715
gNt6QxB_0,45,79,124,0.5696
deEGZqH_0,20,148,168,0.1351
MPtwYV5_0,11,333,344,0.033
DqRykg0_0,20,378,398,0.0529
gQBdQOI_0,9,192,201,0.0469
gQBdQOI_15,27,373,400,0.0724
eiacJCQ_0,14,408,422,0.0343
LI1FscE_0,11,20,31,0.55
xEATLoO_0,9,319,328,0.0282
UUQyVvy_0,4,76,80,0.0526
EM0g0mi_0,20,254,274,0.0787
K2Gj7sJ_0,36,202,238,0.1782
idhinyz_0,10,172,182,0.0581
E6wr04i_0,82,52,134,1.5769
eX1FRgM_0,103,259,362,0.3977
i9gEoS9_0,15,229,244,0.0655
avD2ZJg_0,75,65,140,1.1538
HBnEfom_0,9,169,178,0.0533
pz8N6e5_0,12,239,251,0.0502
pz8N6e5_11,20,551,571,0.0363
pz8N6e5_19,9,385,394,0.0234
HVu5oBn_0,5,155,160,0.0323
gerXLWe_0,36,322,358,0.1118
gerXLWe_9,62,456,518,0.136
gerXLWe_13,49,912,961,0.0537
i8u2UC4_0,1360,771,2131,1.7639
i8u2UC4_1,3,771,774,0.0039
i8u2UC4_7,13,180,193,0.0722
QxC97cL_0,5,145,150,0.0345
QxC97cL_4,1091,99,1190,11.0202
QxC97cL_6,1091,307,1398,3.5537
QxC97cL_8,1102,332,1434,3.3193
QxC97cL_10,1152,313,1465,3.6805
stPgZsD_0,15,365,380,0.0411
ykrjFay_0,11,759,770,0.0145
K8DK9V4_0,251,231,482,1.0866
K8DK9V4_9,58,460,518,0.1261
Ovim1uO_0,20,133,153,0.1504
Uh82Qzn_0,17,542,559,0.0314
Uh82Qzn_9,8,441,449,0.0181
pRlJsZG_0,13,225,238,0.0578
pRlJsZG_15,11,324,335,0.034
pRlJsZG_25,20,373,393,0.0536
pRlJsZG_37,148,570,718,0.2596
pRlJsZG_50,9,190,199,0.0474
pRlJsZG_65,14,214,228,0.0654
pRlJsZG_79,16,341,357,0.0469
e7aCOdQ_0,26,2,28,13.0
e7aCOdQ_8,2691,3,2694,897.0
e7aCOdQ_9,1010,3,1013,336.6667
EpamqYI_0,1033,155,1188,6.6645
reMAsGc_0,34,189,223,0.1799
UPh4I60_0,17,311,328,0.0547
2zVCar2_0,49,46,95,1.0652
y4qGRrk_0,76,20,96,3.8
xX8mvjn_0,32,34,66,0.9412
EsvrFr3_0,278,425,703,0.6541
FQgJmab_0,113,312,425,0.3622
rW2BvoZ_0,7,46,53,0.1522
ALel89v_0,22,237,259,0.0928
U87iGo4_0,8,81,89,0.0988
lWKuabc_0,192,541,733,0.3549
NL3x7qk_0,33,542,575,0.0609
1djVABG_0,49,71,120,0.6901
1djVABG_17,2,291,293,0.0069
MtPqC0X_0,17,313,330,0.0543
sGv0qbF_0,27,365,392,0.074
Wb5FsZG_0,14,669,683,0.0209
Vwndfpx_0,24,296,320,0.0811
Vwndfpx_13,5,293,298,0.0171
6O6GVED_0,494,32,526,15.4375
aU0cpbU_0,1220,826,2046,1.477
aU0cpbU_1,1155,826,1981,1.3983
aU0cpbU_4,1202,799,2001,1.5044
aU0cpbU_6,986,655,1641,1.5053
aU0cpbU_8,1077,460,1537,2.3413
aU0cpbU_10,1388,1,1389,1388.0
fyjZqX9_0,13,380,393,0.0342
6PeWmbP_0,66,150,216,0.44
6PeWmbP_11,5,287,292,0.0174
6PeWmbP_25,15,532,547,0.0282
6PeWmbP_35,12,604,616,0.0199
6PeWmbP_43,44,606,650,0.0726
6PeWmbP_51,154,643,797,0.2395
6PeWmbP_59,412,287,699,1.4355
6PeWmbP_67,154,332,486,0.4639
6PeWmbP_74,122,83,205,1.4699
6PeWmbP_80,1413,197,1610,7.1726
6PeWmbP_82,809,232,1041,3.4871
6PeWmbP_85,14,582,596,0.0241
6PeWmbP_92,180,134,314,1.3433
6PeWmbP_109,492,83,575,5.9277
6PeWmbP_117,400,556,956,0.7194
6PeWmbP_123,17,448,465,0.0379
6PeWmbP_131,46,722,768,0.0637
6PeWmbP_136,525,120,645,4.375
6PeWmbP_142,9,662,671,0.0136
6PeWmbP_151,24,661,685,0.0363
bXVnmGv_0,27,144,171,0.1875
cgOvqL1_0,13,283,296,0.0459
WmUDJVn_0,7,133,140,0.0526
ZsZhUxv_0,23,430,453,0.0535
FPhvwbM_0,16,177,193,0.0904
TLeitSG_0,14,251,265,0.0558
HnehPAg_0,6,304,310,0.0197
YboSm90_0,9,41,50,0.2195
YboSm90_21,11,290,301,0.0379
YboSm90_39,19,328,347,0.0579
YboSm90_53,14,173,187,0.0809
YboSm90_69,23,309,332,0.0744
BxVennI_0,47,92,139,0.5109
9Fcb1c6_0,14,237,251,0.0591
S3NKDP3_0,10,255,265,0.0392
7khDBqg_0,26,28,54,0.9286
u7KAfgP_0,26,362,388,0.0718
kCrZIjH_0,975,636,1611,1.533
emolfyy_0,12,106,118,0.1132
9cPcQqG_0,88,236,324,0.3729
xq8rrU0_0,932,193,1125,4.829
xq8rrU0_9,16,614,630,0.0261
xq8rrU0_19,11,356,367,0.0309
xq8rrU0_29,58,611,669,0.0949
xq8rrU0_39,3,463,466,0.0065
xq8rrU0_47,25,614,639,0.0407
xq8rrU0_63,49,262,311,0.187
xq8rrU0_75,16,427,443,0.0375
xq8rrU0_83,15,541,556,0.0277
xq8rrU0_89,104,526,630,0.1977
xq8rrU0_99,145,400,545,0.3625
xq8rrU0_114,14,48,62,0.2917
xq8rrU0_145,34,66,100,0.5152
xq8rrU0_176,159,80,239,1.9875
xq8rrU0_199,16,126,142,0.127
L6Bvaw7_0,9,223,232,0.0404
AraCoOn_0,73,121,194,0.6033
MLRgewB_0,44,127,171,0.3465
MLRgewB_14,78,289,367,0.2699
MLRgewB_23,110,304,414,0.3618
MLRgewB_31,70,302,372,0.2318
CjpuF3D_0,13,223,236,0.0583
pydqYVn_0,6,91,97,0.0659
8QM3jNi_0,16,105,121,0.1524
InOuAdg_0,28,249,277,0.1124
rWCz0oV_0,356,678,1034,0.5251
0pKUoYo_0,42,372,414,0.1129
xe12pbP_0,29,72,101,0.4028
ArGwLEv_0,195,750,945,0.26
PLq9yXB_0,16,334,350,0.0479
HxQoS0F_0,10,320,330,0.0312
Yil9fkm_0,49,250,299,0.196
Yil9fkm_9,48,586,634,0.0819
Yil9fkm_15,63,497,560,0.1268
Yil9fkm_21,13,490,503,0.0265
Gw0bcvL_0,7,128,135,0.0547
UA8xhUV_0,11,252,263,0.0437
z59IMI7_0,2,32,34,0.0625
AGcEg1c_0,28,158,186,0.1772
aJXFuOS_0,46,190,236,0.2421
OqHVllp_0,5,45,50,0.1111
OqHVllp_33,43,123,166,0.3496
TL2u8WI_0,21,781,802,0.0269
TL2u8WI_9,10,501,511,0.02
6cuHGZx_0,34,740,774,0.0459
w9atOOy_0,392,112,504,3.5
QmhgiGp_0,407,708,1115,0.5749
7QhRyhl_0,23,502,525,0.0458
R1NnjzI_0,9,43,52,0.2093
8L0NZfQ_0,14,25,39,0.56
8L0NZfQ_9,19,612,631,0.031
8L0NZfQ_13,7,795,802,0.0088
Sde56WJ_0,922,1,923,922.0
Sde56WJ_19,7,98,105,0.0714
nTc1T4z_0,508,215,723,2.3628
r0enFnF_0,18,108,126,0.1667
rKEkinr_0,353,274,627,1.2883
JhnsdVR_0,1101,489,1590,2.2515
HGEkePW_0,24,330,354,0.0727
HGEkePW_7,4,775,779,0.0052
HGEkePW_17,13,99,112,0.1313
HGEkePW_29,7,915,922,0.0077
HGEkePW_32,478,761,1239,0.6281
HGEkePW_37,3,655,658,0.0046
HGEkePW_41,14,616,630,0.0227
HGEkePW_45,22,817,839,0.0269
HGEkePW_51,8,809,817,0.0099
HGEkePW_55,25,623,648,0.0401
ONuBlZB_0,151,516,667,0.2926
sDBQbTL_0,19,255,274,0.0745
cCLailA_0,90,303,393,0.297
5QKXCsq_0,78,134,212,0.5821
34kh729_0,10,370,380,0.027
stuSqO9_0,34,178,212,0.191
stuSqO9_13,22,397,419,0.0554
stuSqO9_19,25,317,342,0.0789
ObDK9rG_0,24,227,251,0.1057
yoZmPiK_0,84,105,189,0.8
4QWw0p9_0,53,91,144,0.5824
PHp1OnN_0,10,179,189,0.0559
kbVbHnr_0,19,72,91,0.2639
CceVgCk_0,24,400,424,0.06
itylQtR_0,716,107,823,6.6916
itylQtR_5,47,686,733,0.0685
itylQtR_11,27,570,597,0.0474
itylQtR_20,146,587,733,0.2487
j8Zjwkl_0,7,117,124,0.0598
K2ORwUF_0,433,131,564,3.3053
K2ORwUF_7,2,387,389,0.0052
jizueaw_0,16,247,263,0.0648
aS8Be0H_0,9,192,201,0.0469
yguSguz_0,474,145,619,3.269
yguSguz_11,26,459,485,0.0566
gZwkIDd_0,201,501,702,0.4012
Aq3D5Ba_0,2,9,11,0.2222
Ho6z8y2_0,11,772,783,0.0142
DvqzTM4_0,5,37,42,0.1351
DvqzTM4_22,7,370,377,0.0189
DvqzTM4_33,22,356,378,0.0618
DvqzTM4_43,12,309,321,0.0388
DvqzTM4_53,38,452,490,0.0841
DvqzTM4_59,16,547,563,0.0293
DvqzTM4_74,5,78,83,0.0641
DvqzTM4_115,6,383,389,0.0157
DvqzTM4_135,12,168,180,0.0714
DvqzTM4_147,12,320,332,0.0375
DvqzTM4_155,2,798,800,0.0025
7jJoJTz_0,295,455,750,0.6484
gi1wyao_0,20,307,327,0.0651
6PTlbtn_0,48,1,49,48.0
lYPK82N_0,20,23,43,0.8696
SzqQeh5_0,615,627,1242,0.9809
CDmmdyW_0,233,206,439,1.1311
wh4ixmq_0,19,756,775,0.0251
wh4ixmq_9,6,512,518,0.0117
GXSPDuu_0,21,322,343,0.0652
GJZb9TI_0,137,378,515,0.3624
t8qQ3UB_0,56,337,393,0.1662
HZgRQyv_0,9,210,219,0.0429
HZgRQyv_10,16,262,278,0.0611
HZgRQyv_21,43,609,652,0.0706
Gz7d1Nd_0,32,355,387,0.0901
C1R2L4u_0,86,398,484,0.2161
cQ6F6YG_0,10,181,191,0.0552
rMRFtEk_0,24,872,896,0.0275
eZdmLDW_0,11,354,365,0.0311
Ew0bOAe_0,6,35,41,0.1714
Ew0bOAe_25,11,133,144,0.0827
Y3kvrAc_0,40,325,365,0.1231
9ZCFbFi_0,26,441,467,0.059
TBn7v9C_0,14,431,445,0.0325
AYLHSZr_0,94,394,488,0.2386
IBKtCjU_0,14,245,259,0.0571
IBKtCjU_14,24,268,292,0.0896
7b5g8uG_0,23,407,430,0.0565
josyDlq_0,75,822,897,0.0912
josyDlq_4,98,645,743,0.1519
josyDlq_9,60,778,838,0.0771
292xeBF_0,22,330,352,0.0667
292xeBF_13,20,231,251,0.0866
292xeBF_29,2,311,313,0.0064
HZQblfs_0,39,260,299,0.15
d7m4xNP_0,46,270,316,0.1704
d7m4xNP_11,16,318,334,0.0503
d7m4xNP_17,11,683,694,0.0161
CUUMFDx_0,7,11,18,0.6364
CUUMFDx_23,45,96,141,0.4688
1ryDGjo_0,8,279,287,0.0287
1ryDGjo_15,8,243,251,0.0329
IngtQ1j_0,36,30,66,1.2
IngtQ1j_13,109,170,279,0.6412
E7l8Uab_0,6,142,148,0.0423
E7l8Uab_19,5,177,182,0.0282
E7l8Uab_30,5,307,312,0.0163
E7l8Uab_43,8,256,264,0.0312
QDyrLyk_0,86,425,511,0.2024
QDyrLyk_14,23,163,186,0.1411
yzmMl34_0,14,233,247,0.0601
yzmMl34_13,11,395,406,0.0278
yzmMl34_27,7,469,476,0.0149
yzmMl34_37,133,430,563,0.3093
yzmMl34_48,315,191,506,1.6492
KmkWDGO_0,32,162,194,0.1975
xYPu2UN_0,151,43,194,3.5116
9tcKpQy_0,5,82,87,0.061
tamtjAa_0,14,503,517,0.0278
7JEh21e_0,243,179,422,1.3575
T4ZG2CZ_0,363,823,1186,0.4411
P8NGnFj_0,47,156,203,0.3013
tugUYMr_0,371,63,434,5.8889
tugUYMr_12,577,9,586,64.1111
tugUYMr_21,87,549,636,0.1585
tugUYMr_30,464,313,777,1.4824
tugUYMr_36,1136,667,1803,1.7031
T6dkFOU_0,97,441,538,0.22
S8vZMgM_0,17,256,273,0.0664
54eNezD_0,12,171,183,0.0702
WGDv0Rh_0,240,1,241,240.0
5KXvzFi_0,429,241,670,1.7801
5KXvzFi_12,43,192,235,0.224
5KXvzFi_25,12,323,335,0.0372
5KXvzFi_39,116,473,589,0.2452
TNfnbre_0,1311,453,1764,2.894
LLqKWo6_0,41,540,581,0.0759
LLqKWo6_8,15,343,358,0.0437
3b5ojYa_0,23,166,189,0.1386
3b5ojYa_15,12,285,297,0.0421
3b5ojYa_25,7,345,352,0.0203
3b5ojYa_39,20,276,296,0.0725
3b5ojYa_49,4,421,425,0.0095
rZT6vVR_0,81,59,140,1.3729
0Tii6uw_0,570,28,598,20.3571
8RXgfW3_0,10,91,101,0.1099
8RXgfW3_15,28,247,275,0.1134
8RXgfW3_25,38,280,318,0.1357
8RXgfW3_41,51,209,260,0.244
8RXgfW3_59,6,274,280,0.0219
8RXgfW3_71,16,365,381,0.0438
8RXgfW3_83,19,328,347,0.0579
tzLLqMg_0,14,196,210,0.0714
tXy5vzz_0,26,10,36,2.6
v794bYN_0,104,615,719,0.1691
LLQhiAB_0,12,304,316,0.0395
ypp4xNY_0,17,426,443,0.0399
ypp4xNY_2,2161,249,2410,8.6787
ypp4xNY_3,12,249,261,0.0482
ypp4xNY_12,11396,366,11762,31.1366
ypp4xNY_13,29,366,395,0.0792
xzzNfAk_0,15,221,236,0.0679
jN2mVoN_0,20,162,182,0.1235
SCPY2Ry_0,35,422,457,0.0829
grWxS9O_0,13,268,281,0.0485
grWxS9O_45,20,316,336,0.0633
grWxS9O_61,6,86,92,0.0698
q0WEtlb_0,44,35,79,1.2571
L7LVlRr_0,467,89,556,5.2472
7aIbw6r_0,13,52,65,0.25
qSstmrF_0,14,56,70,0.25
qSstmrF_15,44,144,188,0.3056
qSstmrF_31,28,617,645,0.0454
qSstmrF_45,21,216,237,0.0972
KAaQN23_0,3,10,13,0.3
p1fBUQC_0,20,277,297,0.0722
WQa6Aw2_0,819,262,1081,3.126
1a4fboG_0,1422,418,1840,3.4019
1a4fboG_2,404,368,772,1.0978
1a4fboG_6,1044,390,1434,2.6769
1a4fboG_10,1005,378,1383,2.6587
1a4fboG_15,22,67,89,0.3284
hnOEUHw_0,61,242,303,0.2521
hnOEUHw_23,33,167,200,0.1976
hnOEUHw_41,10,369,379,0.0271
Yz5YKBH_0,13,459,472,0.0283
goJQvQH_0,21,711,732,0.0295
Z6qyEHd_0,11,177,188,0.0621
RvJLDVl_0,2,9,11,0.2222
cveM2zA_0,259,775,1034,0.3342
7HtY3MB_0,14,377,391,0.0371
FoO4Dxt_0,30,513,543,0.0585
FoO4Dxt_7,19,484,503,0.0393
eioF20L_0,547,291,838,1.8797
zTWuW4T_0,2,45,47,0.0444
eUf9H8U_0,15,493,508,0.0304
tTvquI6_0,140,530,670,0.2642
euu7Mtv_0,97,901,998,0.1077
A8jMuoI_0,15,191,206,0.0785
bGaT0xX_0,10,225,235,0.0444
bGaT0xX_21,8,116,124,0.069
IPF0eAC_0,96,160,256,0.6
ffVJmD5_0,44,33,77,1.3333
ffVJmD5_20,10,157,167,0.0637
ivoFzmz_0,45,392,437,0.1148
ivoFzmz_5,15,914,929,0.0164
ivoFzmz_10,1076,239,1315,4.5021
ivoFzmz_13,53,705,758,0.0752
ivoFzmz_17,26,933,959,0.0279
ivoFzmz_23,52,166,218,0.3133
ivoFzmz_31,17,799,816,0.0213
ivoFzmz_34,546,315,861,1.7333
ivoFzmz_43,18,872,890,0.0206
ivoFzmz_47,71,395,466,0.1797
ivoFzmz_54,736,276,1012,2.6667
hfOtBVT_0,59,304,363,0.1941
YV3VB99_0,8,85,93,0.0941
malu65N_0,8,104,112,0.0769
uYn749V_0,71,90,161,0.7889
uYn749V_17,106,175,281,0.6057
uYn749V_43,116,117,233,0.9915
awPHnzB_0,201,615,816,0.3268
XucqQSb_0,5,200,205,0.025
H1de3y5_0,29,686,715,0.0423
2h1eMf3_0,5,9,14,0.5556
ivwDgNR_0,11,178,189,0.0618
gP3YUMK_0,6,239,245,0.0251
OQxs4BU_0,310,739,1049,0.4195
p91Yspa_0,104,415,519,0.2506
U05nKqf_0,86,679,765,0.1267
m59uccr_0,40,155,195,0.2581
L8ATMWY_0,32,529,561,0.0605
BzwaHsh_0,1239,40,1279,30.975
BzwaHsh_11,5,139,144,0.036
BzwaHsh_22,58,121,179,0.4793
BzwaHsh_33,50,72,122,0.6944
BzwaHsh_47,84,362,446,0.232
BzwaHsh_57,194,227,421,0.8546
DMXdSyq_0,22,658,680,0.0334
DMXdSyq_11,16,659,675,0.0243
DMXdSyq_21,9,277,286,0.0325
DMXdSyq_31,17,538,555,0.0316
aTgQ13s_0,125,149,274,0.8389
pNyWNvn_0,525,449,974,1.1693
g3HOJRg_0,28,153,181,0.183
15UMxR5_0,8,85,93,0.0941
tPbXUVh_0,17,299,316,0.0569
xmEDfYb_0,40,77,117,0.5195
xmEDfYb_26,58,104,162,0.5577
U5stETL_0,456,392,848,1.1633
3qOElHL_0,14,23,37,0.6087
3qOElHL_11,404,717,1121,0.5635
as46uqT_0,31,782,813,0.0396
xcvHVtK_0,41,308,349,0.1331
xcvHVtK_10,21,1,22,21.0
YyXizbL_0,11,77,88,0.1429
KMmtCv9_0,158,502,660,0.3147
hxGyaRz_0,21,199,220,0.1055
QPAyqNY_0,14,310,324,0.0452
QPAyqNY_15,34,323,357,0.1053
QPAyqNY_27,14,252,266,0.0556
y9Hc3Us_0,7,156,163,0.0449
y9Hc3Us_23,15,228,243,0.0658
t4Vt4kP_0,1706,367,2073,4.6485
t4Vt4kP_1,18,367,385,0.049
Go6eYAt_0,52,723,775,0.0719
EG9qcKD_0,186,79,265,2.3544
wBIWBjk_0,31,113,144,0.2743
wBIWBjk_16,16,183,199,0.0874
329DZQw_0,35,335,370,0.1045
329DZQw_11,24,307,331,0.0782
qNDtVPH_0,7,35,42,0.2
jp5ujIL_0,9,292,301,0.0308
jp5ujIL_13,2,261,263,0.0077
jp5ujIL_29,2,295,297,0.0068
jp5ujIL_37,39,598,637,0.0652
jp5ujIL_43,3,711,714,0.0042
jp5ujIL_49,48,427,475,0.1124
jp5ujIL_55,3,387,390,0.0078
jp5ujIL_61,72,405,477,0.1778
jp5ujIL_67,3,452,455,0.0066
jp5ujIL_73,46,456,502,0.1009
jp5ujIL_79,6,548,554,0.0109
jp5ujIL_85,832,462,1294,1.8009
T1FUtkB_0,11,462,473,0.0238
T1FUtkB_5,217,719,936,0.3018
T1FUtkB_9,22,690,712,0.0319
T1FUtkB_13,130,823,953,0.158
JPB4yB6_0,42,469,511,0.0896
JPB4yB6_11,20,505,525,0.0396
s2YYr5e_0,3,305,308,0.0098
s2YYr5e_15,2,226,228,0.0088
VkKYajV_0,39,94,133,0.4149
qVZ4VWm_0,75,398,473,0.1884
hbB2TE1_0,99,169,268,0.5858
KP981dP_0,23,303,326,0.0759
MEg7K9i_0,63,448,511,0.1406
8qcLpXF_0,2,9,11,0.2222
CzzGDlB_0,41,328,369,0.125
QW0jEjT_0,475,606,1081,0.7838
99oGmIq_0,140,806,946,0.1737
99oGmIq_7,148,804,952,0.1841
ERL1Una_0,49,774,823,0.0633
dfo3Xud_0,17,515,532,0.033
dfo3Xud_9,26,396,422,0.0657
3UjX8Ch_0,13,457,470,0.0284
3UjX8Ch_13,16,398,414,0.0402
CmfxvBt_0,105,464,569,0.2263
tMF6Iuc_0,19,285,304,0.0667
tMF6Iuc_9,14,608,622,0.023
tMF6Iuc_19,20,435,455,0.046
tMF6Iuc_27,17,513,530,0.0331
tMF6Iuc_33,48,659,707,0.0728
jrxUXme_0,18,387,405,0.0465
jrxUXme_13,12,235,247,0.0511
uwdUTFz_0,33,311,344,0.1061
uwdUTFz_11,34,449,483,0.0757
uwdUTFz_19,12,326,338,0.0368
310Grnp_0,154,700,854,0.22
310Grnp_3,7,853,860,0.0082
310Grnp_7,12,819,831,0.0147
310Grnp_11,7,533,540,0.0131
gJd6OeO_0,12,106,118,0.1132
7fsYyee_0,9,96,105,0.0938
7fsYyee_13,4,337,341,0.0119
65MOCgN_0,12,291,303,0.0412
65MOCgN_11,126,375,501,0.336
65MOCgN_19,14,489,503,0.0286
3YqGGQR_0,12,90,102,0.1333
vGCIX7k_0,17,345,362,0.0493
pc4hnL3_0,51,44,95,1.1591
YhjYiLX_0,366,356,722,1.0281
YhjYiLX_3,946,455,1401,2.0791
YhjYiLX_6,968,150,1118,6.4533
1J3h2OQ_0,32,362,394,0.0884
jaLCqMU_0,5,115,120,0.0435
R9L7vFV_0,487,380,867,1.2816
yR3cKXC_0,5,11,16,0.4545
y1M2Cjf_0,8,13,21,0.6154
GRk1LPZ_0,83,245,328,0.3388
Hmt1jXr_0,70,388,458,0.1804
ZN2D0T6_0,34,49,83,0.6939
i0Dajhc_0,905,231,1136,3.9177
2P1lMmU_0,219,214,433,1.0234
2P1lMmU_5,381,837,1218,0.4552
2P1lMmU_12,756,527,1283,1.4345
2P1lMmU_19,213,294,507,0.7245
2P1lMmU_29,94,269,363,0.3494
59HFNNp_0,2,9,11,0.2222
pbhtwwO_0,11,220,231,0.05
6r5uqZ2_0,53,576,629,0.092
xCaLqIB_0,65,516,581,0.126
5wXn3Li_0,13,279,292,0.0466
oW3cKw3_0,16,343,359,0.0466
bPI31m7_0,25,20,45,1.25
WHhQTVO_0,12,314,326,0.0382
UUFCRmF_0,8,193,201,0.0415
UUFCRmF_13,8,498,506,0.0161
UUFCRmF_25,37,515,552,0.0718
UUFCRmF_29,16,730,746,0.0219
UUFCRmF_33,43,813,856,0.0529
UUFCRmF_37,48,627,675,0.0766
ujo00rd_0,14,152,166,0.0921
L8MpuN2_0,16,242,258,0.0661
L8MpuN2_9,5,461,466,0.0108
pPdXjdx_0,1784,239,2023,7.4644
OvcOYIw_0,19,194,213,0.0979
OvcOYIw_15,66,390,456,0.1692
L0lfhER_0,10,138,148,0.0725
Qq7mXzq_0,200,234,434,0.8547
Qq7mXzq_6,2364,114,2478,20.7368
Qq7mXzq_8,2362,98,2460,24.102
Qq7mXzq_9,4,98,102,0.0408
Qq7mXzq_14,3301,94,3395,35.117
Qq7mXzq_15,955,94,1049,10.1596
Qq7mXzq_20,965,192,1157,5.026
Qq7mXzq_23,12,957,969,0.0125
Qq7mXzq_26,1002,974,1976,1.0287
Qq7mXzq_28,67,201,268,0.3333
Qq7mXzq_34,1671,243,1914,6.8765
Qq7mXzq_36,596,713,1309,0.8359
Qq7mXzq_38,1153,940,2093,1.2266
Qq7mXzq_39,50,940,990,0.0532
Qq7mXzq_42,1143,977,2120,1.1699
Qq7mXzq_43,51,977,1028,0.0522
Qq7mXzq_46,92,206,298,0.4466
Qq7mXzq_51,1240,615,1855,2.0163
VNzDNVy_0,34,194,228,0.1753
CZBKcFr_0,10,418,428,0.0239
ArQVhEa_0,23,519,542,0.0443
Mry5UvI_0,30,59,89,0.5085
BoFNiwR_0,17,204,221,0.0833
w1SYDAS_0,41,381,422,0.1076
pFmzad4_0,197,177,374,1.113
WHWiJb4_0,20,366,386,0.0546
P4FvkG5_0,113,40,153,2.825
KutmnIW_0,16,14,30,1.1429
sQPHtmD_0,16,207,223,0.0773
sQPHtmD_13,22,259,281,0.0849
sQPHtmD_23,18,672,690,0.0268
39R49jX_0,9,303,312,0.0297
NGE6OQw_0,58,729,787,0.0796
mw1WgTu_0,188,208,396,0.9038
SUAXYas_0,7,283,290,0.0247
gmg7OiC_0,33,459,492,0.0719
K0DQADK_0,24,555,579,0.0432
pyNKfnc_0,67,51,118,1.3137
VG7oGCd_0,22,258,280,0.0853
j91l0RS_0,53,162,215,0.3272
ddT5ta4_0,121,289,410,0.4187
gWqRhSr_0,21,174,195,0.1207
uQmaMqA_0,146,642,788,0.2274
Qxs9w9B_0,10,755,765,0.0132
JgNnnN9_0,18,290,308,0.0621
bODtjNn_0,299,574,873,0.5209
GG4LZt6_0,28,23,51,1.2174
HSZd5G5_0,12,173,185,0.0694
cTXK2cH_0,17,582,599,0.0292
cTXK2cH_7,32,633,665,0.0506
cTXK2cH_13,15,579,594,0.0259
cTXK2cH_19,14,653,667,0.0214
oF0gxsp_0,582,647,1229,0.8995
5jEh1rt_0,30,284,314,0.1056
5jEh1rt_11,33,480,513,0.0688
5jEh1rt_19,58,404,462,0.1436
IqD972C_0,27,225,252,0.12
HZgiFvR_0,13,773,786,0.0168
73myStE_0,220,805,1025,0.2733
73myStE_7,15,387,402,0.0388
VZqZFir_0,99,242,341,0.4091
I63xUG8_0,25,213,238,0.1174
gbkoJkN_0,22,761,783,0.0289
C3dHSek_0,219,100,319,2.19
zdDMlRC_0,72,228,300,0.3158
